image_path,eye_left_width,eye_right_width,eye_height_right,eye_height_left,eye_aspect_ratio_left,eye_aspect_ratio_right,mouth_width,mouth_height,mouth_aspect_ratio,eyebrow_distance_left,eyebrow_distance_right,jaw_width,face_width,face_height,cheek_distance,philtrum,forehead_height,bitemporal_width,mouth_to_chin,pupillary_distance,intercanthal_distance,iris_diameter,age,gender,emotion,race
/home/peisze/PycharmProjects/causalgaze/xgaze_224/train/samples/subject0018/frame[6]_cam[0].jpg,0.02905478045349872,0.03265202861290096,0.1933260310247905,0.20699587053604945,0.14028202427720982,0.13109328057879427,0.38735207069482275,0.12545247324577719,2.4251049861256506,0.2845344785845773,0.323864522650611,0.9406257690399267,0.9952909938942767,0.9476980900078316,0.7247015161104016,0.11818487822062532,0.17379631394155023,0.9726412667422911,0.25121016674581303,0.46591231227250873,0.2502608030026039,0.08895812678991354,28,Man,sad,latino hispanic
/home/peisze/PycharmProjects/causalgaze/xgaze_224/train/samples/subject0019/frame[3]_cam[0].jpg,0.07711176937090015,0.07831349894127825,0.17299252732471698,0.2001060786820984,0.34847129702706886,0.39338859476667226,0.3675437555179009,0.1335221747243101,2.2670015653211606,0.24066746384509727,0.31745138011829255,0.9186857862489562,0.9710514377917073,0.935621351561034,0.6700165840491495,0.1213102247144736,0.19211542678565974,0.9479620421790157,0.22226338100933532,0.422398925077469,0.2321388629954029,0.08799909741097874,28,Man,neutral,white
/home/peisze/PycharmProjects/causalgaze/xgaze_224/train/samples/subject0019/frame[0]_cam[0].jpg,0.04577083220477306,0.04794149800210073,0.1668450611675609,0.18845180439551662,0.22715147569340127,0.24123639164857022,0.35255754079787943,0.12506897972010497,2.309267284277104,0.24024022185767402,0.3184437865746092,0.8709481332033513,0.9323326076271371,0.907467451527816,0.6665018612583674,0.1257825373467878,0.156315717357302,0.9252521041554189,0.19793420897749933,0.41583864468870696,0.23227144244250794,0.07325035359247395,28,Man,sad,white
/home/peisze/PycharmProjects/causalgaze/xgaze_224/train/samples/subject0019/frame[2]_cam[0].jpg,0.02231605128118701,0.012989743077403387,0.174085118069082,0.2052405747517749,0.056442777979370896,0.11147702534437384,0.35749315228683687,0.13080115410065932,2.2690097703993635,0.24892741322147469,0.3275326949498723,0.9092225273187808,0.9781313461457762,0.9372494172311352,0.6909891044279938,0.12375752866345877,0.1691074440604487,0.9638473509203653,0.21675458441816,0.43071277234548755,0.23984830083091246,0.07175627293854865,32,Man,sad,white
/home/peisze/PycharmProjects/causalgaze/xgaze_224/train/samples/subject0019/frame[5]_cam[0].jpg,0.06936439851838569,0.07322363477734622,0.17249541934279397,0.19688961789602386,0.33477250237694817,0.35745670686600894,0.3466458455810841,0.13673631797257516,2.1891410809177723,0.23290413146924727,0.31535185318491427,0.8777635671475325,0.938406755462213,0.9255014677871581,0.6559083242190642,0.12285875656779253,0.1984297750972534,0.9271918858227024,0.21984841938924254,0.41934657937178255,0.2324589154086205,0.05991809751318108,27,Man,neutral,white
/home/peisze/PycharmProjects/causalgaze/xgaze_224/train/samples/subject0019/frame[1]_cam[0].jpg,0.03386033750083055,0.03017661060546107,0.16838271812217903,0.1995699594184692,0.13452985389358285,0.17558734289567215,0.36473214178318697,0.1346564125883685,2.2683453825804496,0.2510246161973244,0.3321518197108041,0.9306726723061073,0.990386291420134,0.9472036539374706,0.7013967209063751,0.12354977428252373,0.16897911105063004,0.9699231840382704,0.22026426839293659,0.4247004143536018,0.24390735379469158,0.0833538357043893,30,Man,sad,white
/home/peisze/PycharmProjects/causalgaze/xgaze_224/train/samples/subject0019/frame[10]_cam[0].jpg,0.06113795690900136,0.06111040867258925,0.17104473547852356,0.1979992115953429,0.27515541244907743,0.31444923484027004,0.3526533797245407,0.13209055191267252,2.242886881944214,0.24645131875132462,0.32080812989925844,0.9041014647925416,0.9668032222339094,0.9252941803716772,0.6737795426946954,0.12610302093689202,0.17316373652015193,0.9526090678947333,0.21021889885964828,0.41707646906114104,0.2311741772247525,0.08718608424081853,28,Man,neutral,white
/home/peisze/PycharmProjects/causalgaze/xgaze_224/train/samples/subject0019/frame[8]_cam[0].jpg,0.07614288147652414,0.0751205619391231,0.17844989981227147,0.2072196923888278,0.32366327998181305,0.37654676965999606,0.3640412329524246,0.13718249264448257,2.234288998452247,0.24406960972798997,0.32036078784072397,0.9140662942712676,0.9706235827722937,0.9307251059566055,0.6732601210231401,0.11596874399756853,0.19011407899772884,0.9545625666134434,0.2176363837439837,0.4223577584857673,0.22309728756131217,0.08967470076710216,27,Man,sad,white
/home/peisze/PycharmProjects/causalgaze/xgaze_224/train/samples/subject0019/frame[9]_cam[0].jpg,0.07014433995259219,0.07609896912747402,0.17587107282898018,0.20208753329352497,0.33862350295440335,0.35477329041553274,0.347338826677176,0.13671214831262374,2.194655041296972,0.23462009274822823,0.3170054820397547,0.884283321221187,0.9458813043612518,0.9245528777051721,0.6578639639494797,0.12259400247530162,0.19819672116972692,0.932473418477848,0.2195792768517505,0.4154784371420479,0.22740474970544425,0.06073750500778169,27,Man,neutral,white
/home/peisze/PycharmProjects/causalgaze/xgaze_224/train/samples/subject0019/frame[4]_cam[0].jpg,0.054470531897693554,0.056933902393543165,0.1708912563781217,0.20039875689982692,0.2531235907009914,0.2795444433632567,0.3685705381860962,0.1333677827773189,2.2765770160094934,0.24942760137219472,0.3262705439019551,0.9311608760172011,0.9923972823532909,0.9336104394034224,0.6914738204304179,0.12258111035970119,0.17080042139330448,0.9716319593882903,0.21274824999355751,0.42395691262250007,0.23624454949824972,0.08809205524242955,28,Man,sad,white
/home/peisze/PycharmProjects/causalgaze/xgaze_224/train/samples/subject0019/frame[6]_cam[0].jpg,0.0687995222005386,0.07148202115527588,0.16732882349550124,0.19105328003679203,0.33319409960342267,0.36216209499983376,0.3557795668472606,0.13330797352848964,2.246014847147313,0.24179081335524744,0.3166474345385376,0.9004896871227581,0.9591461072486772,0.9180620864821437,0.6690408561437488,0.12148503825934932,0.18717342769354928,0.9447036123649203,0.20837247383066487,0.416725360604287,0.23915293023075396,0.08142448316467443,25,Man,sad,white
/home/peisze/PycharmProjects/causalgaze/xgaze_224/train/samples/subject0021/frame[3]_cam[0].jpg,0.0641161677964092,0.06709461367612787,0.1870205714960567,0.1945778787344681,0.3051639999618321,0.3009607024159225,0.37984540194235017,0.12962113786384494,2.310438182899881,0.286137553000535,0.29986757081391063,0.9059926643662746,0.9657371044768253,0.8683760398727425,0.6830865823952491,0.12947719176329947,0.17053308732558453,0.9280310517140716,0.2312766657406698,0.44963242870663567,0.2556022332317648,0.08893290027642652,27,Man,neutral,latino hispanic
/home/peisze/PycharmProjects/causalgaze/xgaze_224/train/samples/subject0021/frame[0]_cam[0].jpg,0.01802030777608722,0.0126264547878167,0.19145312388168692,0.19735015363336725,0.05748770260714611,0.08161416170247025,0.39150635002167633,0.12964896074351936,2.3574137955033363,0.29931476744548824,0.30872391862160165,0.9219999886728235,0.9975332881333062,0.8773481399476277,0.7043084294686965,0.13010618640378038,0.1546717783562641,0.962378923893889,0.23897129504439493,0.46527574861328436,0.27029669104501536,0.08213631357690591,31,Man,fear,middle eastern
/home/peisze/PycharmProjects/causalgaze/xgaze_224/train/samples/subject0021/frame[2]_cam[0].jpg,0.043617058362901334,0.04470561059446356,0.19007245875226583,0.19233539798518323,0.20555116906227397,0.2003019974417159,0.39988169521172784,0.13554250950317276,2.3148650483200077,0.30566647297106414,0.320258242974345,0.9525108245218677,1.0310622954844397,0.8941379685214177,0.7279228670887898,0.13914654457489986,0.14900264186240297,0.9990982756889112,0.22806068246307543,0.4739016196692789,0.27022981625666015,0.09351584994486531,31,Man,sad,white
/home/peisze/PycharmProjects/causalgaze/xgaze_224/train/samples/subject0021/frame[7]_cam[0].jpg,0.025755904761353938,0.02949030530358103,0.19307709685402377,0.19469339567955563,0.13497668187165127,0.11511916808712824,0.3958713928533056,0.13929107653847386,2.283344966148015,0.3046480722970132,0.3172631842094816,0.9429208967556412,1.0137456199359907,0.9045946609589293,0.7238782863531684,0.13682034346134236,0.15066282550789434,0.9818640912371526,0.24132431484589997,0.4853581363585573,0.27929872953481083,0.0874509824146559,32,Man,sad,white
/home/peisze/PycharmProjects/causalgaze/xgaze_224/train/samples/subject0021/frame[5]_cam[0].jpg,0.024662772803326797,0.02287118135435732,0.1952392976583749,0.19809982918095065,0.10301638276525678,0.10977533376578262,0.4074542698449575,0.1356619746824586,2.3429750987299585,0.310483736221297,0.3231097691745192,0.9593397938773965,1.0369908914209898,0.9008576383832507,0.7391495092243511,0.1356992463831443,0.15200405027997657,1.0099406994208457,0.23836596134209875,0.47871935134427895,0.2789838552890326,0.08937747870473636,33,Man,sad,white
/home/peisze/PycharmProjects/causalgaze/xgaze_224/train/samples/subject0021/frame[1]_cam[0].jpg,0.07050267795906236,0.07332362879643577,0.1994181474619078,0.2071156707877358,0.3154574349824584,0.3131119122326285,0.38523844707551513,0.13198189963931278,2.3046798514306124,0.2951213051774498,0.3061091842091896,0.9299843358930336,0.9873613712023668,0.8894220477068586,0.7001013707737921,0.13379263124090277,0.1706586076246395,0.9538951663253878,0.23461763099874117,0.4642132772766324,0.25893197786597244,0.0855343306601163,32,Man,neutral,middle eastern
/home/peisze/PycharmProjects/causalgaze/xgaze_224/train/samples/subject0021/frame[8]_cam[0].jpg,0.06860659734735323,0.06728915289579629,0.19252707145926673,0.19517121066006252,0.3070003483738364,0.314309243053348,0.3856093022010416,0.12763606893367857,2.352769848061391,0.2886272023779565,0.3084187224567843,0.9334771622773407,0.9919033951300663,0.9057049764086343,0.7045969955658505,0.13734539440824686,0.17507858578812505,0.9595988207221732,0.24570584457926886,0.4637725057669437,0.26674165122039606,0.07920470228854355,28,Man,surprise,middle eastern
/home/peisze/PycharmProjects/causalgaze/xgaze_224/train/samples/subject0021/frame[9]_cam[0].jpg,0.0725605158622252,0.07413845256504345,0.2014871448279135,0.20817728605257096,0.3179989835688293,0.31972738724546845,0.3957543947672731,0.14086100555516182,2.2558485016848064,0.29758046487341844,0.3062317487604874,0.9279530054567141,0.9845725204501599,0.8965060031333765,0.7002374887931745,0.13154842076520196,0.16634415430428218,0.9536053555609181,0.23312264627343732,0.4643134186630971,0.2623323235932363,0.0834213560775724,30,Man,neutral,middle eastern
/home/peisze/PycharmProjects/causalgaze/xgaze_224/train/samples/subject0021/frame[4]_cam[0].jpg,0.0643182781164792,0.06599773018561526,0.19669470491298044,0.20300952282727316,0.2903825305892526,0.28936204554985717,0.3948444759848628,0.13189940308287396,2.341780089527606,0.29149896854690516,0.316768238587676,0.9409014497887368,1.0086438772161455,0.8997682236320212,0.7133462670485515,0.13945896453770032,0.16940187302673615,0.9784337808185968,0.24023730029003598,0.4755181055713661,0.2676882207964394,0.06847464887257222,28,Man,surprise,middle eastern
/home/peisze/PycharmProjects/causalgaze/xgaze_224/train/samples/subject0021/frame[6]_cam[0].jpg,0.07172957220967287,0.07356308606574269,0.20685204532717436,0.2146974316358393,0.30549534537483025,0.30716450172460363,0.40071107472008116,0.1352405715538179,2.325718352868261,0.30455003300787553,0.31545621950908553,0.9412836333155203,1.0045102161882737,0.8993446803371223,0.7174139912028071,0.13310813795035742,0.1621082878181134,0.975968114029358,0.23584524611079305,0.48231742974447134,0.26789993880261526,0.08799307428591369,30,Man,neutral,middle eastern
/home/peisze/PycharmProjects/causalgaze/xgaze_224/train/samples/subject0024/frame[3]_cam[0].jpg,0.09758536817768268,0.09735850997588315,0.20828825112112856,0.2238227967597254,0.3874928299578502,0.4155320069207438,0.3704808986999805,0.12332096411556535,2.4575308205925985,0.26543071455182193,0.31316444720601067,0.8651266123391222,0.9575168909695666,0.8887813027055554,0.6895866567189884,0.10528311545151801,0.21653869036739154,0.9475562213478972,0.18780332745495262,0.45994609452746293,0.2313797542521458,0.08588503706646414,32,Man,sad,indian
/home/peisze/PycharmProjects/causalgaze/xgaze_224/train/samples/subject0024/frame[0]_cam[0].jpg,0.08172129102158959,0.07893624099226364,0.21495656084353848,0.23210812384498547,0.3022159871849476,0.335583517340161,0.38582682683222524,0.11186413305904078,2.6690439301562474,0.27906338467178143,0.3211049003533811,0.8729134730739847,0.9818468870580314,0.8742032379299817,0.7140453677921339,0.10347429091775862,0.19834688363714698,0.978159000348914,0.1848703170756907,0.47101417714259863,0.22760343596591875,0.10165748704721769,32,Woman,neutral,indian
/home/peisze/PycharmProjects/causalgaze/xgaze_224/train/samples/subject0024/frame[2]_cam[0].jpg,0.09722829877839538,0.09561507554180662,0.20394670579325477,0.22140159248591476,0.38415592723910763,0.42182282673488536,0.37473532588664304,0.12287789736733278,2.4605716790152816,0.2640851245586213,0.3087119328015137,0.8589733490438748,0.9491633354276378,0.882742759694562,0.6862718924160561,0.10271323669428033,0.21322339479211638,0.9387168769467776,0.1848395030957358,0.4614775163972349,0.22879378491822144,0.09664454707107953,32,Man,neutral,indian
/home/peisze/PycharmProjects/causalgaze/xgaze_224/train/samples/subject0024/frame[7]_cam[0].jpg,0.086989279029279,0.08450460725773207,0.21820571557165291,0.24160400806825194,0.3113442085054086,0.3521533816339196,0.38254191360920264,0.12155883337213176,2.5332355273907967,0.27107794956709136,0.3306803516982736,0.8710316265252711,0.9835917297147191,0.8928946468396913,0.711170130910885,0.10773162013658644,0.20013634373863962,0.9875985594535737,0.18685849118741024,0.4723616118314363,0.22359806176872682,0.1040458229927746,32,Woman,sad,indian
/home/peisze/PycharmProjects/causalgaze/xgaze_224/train/samples/subject0024/frame[5]_cam[0].jpg,0.05171559340627387,0.0538865700293934,0.1936274484832183,0.21364702006982092,0.22424059931427173,0.23679597412717568,0.41197265154906415,0.10103223094623497,2.9776531076402057,0.26642235370138484,0.3318881640031709,0.8986734786854222,0.9995261695680787,0.875046643528758,0.7243576670913355,0.10911221891346068,0.194681555328423,0.9975836535775497,0.19868001417851147,0.46533362854546473,0.24528602837124167,0.07524734860367638,34,Woman,sad,latino hispanic
/home/peisze/PycharmProjects/causalgaze/xgaze_224/train/samples/subject0024/frame[1]_cam[0].jpg,0.0637247398021547,0.0696360082080468,0.20346335791501183,0.22014286154971582,0.28218549193487646,0.2780658788991905,0.3922230167608202,0.12734634387985497,2.496581771883956,0.27245058770055885,0.33097395742558455,0.8712430814573552,0.9937204718108463,0.8747441015015831,0.7101207955641522,0.10902986649627515,0.202024110627527,1.006306795514527,0.17436636930727362,0.45387311604746094,0.2312493982120971,0.07296595644845977,32,Woman,sad,latino hispanic
/home/peisze/PycharmProjects/causalgaze/xgaze_224/train/samples/subject0024/frame[8]_cam[0].jpg,0.09640926866690246,0.09495163624775155,0.21026399601554344,0.23091862032357624,0.3657089521056854,0.40532835335902057,0.3857736117604109,0.12002237047422484,2.557046805422523,0.26399664283738977,0.32527695605500784,0.8684175036283193,0.9794734863094784,0.8857621298840203,0.6988589171973465,0.1028191789937507,0.21175945150025807,0.9779637394693538,0.18373747973809054,0.46853791107883785,0.22780602596836305,0.10013966121013246,32,Woman,neutral,indian
/home/peisze/PycharmProjects/causalgaze/xgaze_224/train/samples/subject0024/frame[9]_cam[0].jpg,0.09654237330403188,0.0956176726359275,0.2045020227856509,0.2236305504196787,0.3800609293799956,0.4176864916851785,0.3801673823974549,0.118805519076987,2.544845137530634,0.26122744027369743,0.3202466739790309,0.8623074806373872,0.968598743088391,0.8837802475216345,0.6887510967638645,0.10356920786903741,0.21353386993907006,0.9654498476426316,0.18946271674197648,0.4565517106359701,0.23020149630516026,0.08988493689509687,32,Man,sad,indian
/home/peisze/PycharmProjects/causalgaze/xgaze_224/train/samples/subject0024/frame[4]_cam[0].jpg,0.10035572359916058,0.09990126779209037,0.21310229803634193,0.2279245278342634,0.3897558149675811,0.4168058475271093,0.3803103274035739,0.12413682222162738,2.4756501028657727,0.2693479041318478,0.3204728040512174,0.8796223294412514,0.9860656102001454,0.8946098363127073,0.7031765137756226,0.10444839191699364,0.2149820369361155,0.980528536657449,0.1872445846953229,0.4712380001745554,0.2349492733784028,0.09441861034487618,32,Man,neutral,indian
/home/peisze/PycharmProjects/causalgaze/xgaze_224/train/samples/subject0024/frame[6]_cam[0].jpg,0.04600970164261201,0.043015863087890134,0.19033557562387732,0.22046093875438444,0.17388986527052044,0.21355532764142698,0.4046696404818459,0.10798846826682046,2.8137449683109637,0.26675880590970447,0.33332706783499677,0.8896864277773118,0.997626526634502,0.8794701831372937,0.7270776134542217,0.10551733207971431,0.19505971781235829,0.995677202112709,0.1920694291493047,0.46706630048291575,0.25065357850783926,0.09058919771684952,33,Woman,sad,latino hispanic
/home/peisze/PycharmProjects/causalgaze/xgaze_224/train/samples/subject0026/frame[3]_cam[0].jpg,0.05234163865497491,0.057857982407486734,0.1880579008843209,0.2014434744468626,0.254165474904105,0.24186964939066305,0.3686082946232574,0.09362836409703881,2.7344703023881793,0.301869763260416,0.325513789364151,0.9495673000102333,1.0210565204864481,0.929385530856882,0.7262840892468878,0.140640678360384,0.20363678314310604,1.0130489890030443,0.2663844698923176,0.48074851121630346,0.26275361771760414,0.0921151692970838,29,Man,neutral,white
/home/peisze/PycharmProjects/causalgaze/xgaze_224/train/samples/subject0026/frame[2]_cam[0].jpg,0.04343584374708307,0.043408532719699966,0.19296053182146464,0.20265618730083168,0.18951393081255707,0.19625601644197999,0.373383811026838,0.09643658684025022,2.7702704802002773,0.29767490304373717,0.33378653084676635,0.9715401586306627,1.058970802545812,0.9332741242119582,0.7472287848316598,0.1472013061586935,0.19548868836093547,1.0559972742525603,0.25448985774139465,0.4859087591621786,0.2708610934503522,0.08385775036798637,31,Man,sad,white
/home/peisze/PycharmProjects/causalgaze/xgaze_224/train/samples/subject0026/frame[11]_cam[0].jpg,0.0746050703135225,0.07793367064672668,0.20182255878182911,0.21297167667236647,0.3255043429922313,0.32520210672057204,0.3602178784730421,0.09375300764603473,2.709673605207797,0.2940515570040381,0.33248600961712454,0.9566732863402776,1.032213300493065,0.9255903013037616,0.7310934510921084,0.1417190896345163,0.22130200820755178,1.0269743895483519,0.2580959356657796,0.4776036056149218,0.26134434782578964,0.07440924678775424,29,Man,surprise,latino hispanic
/home/peisze/PycharmProjects/causalgaze/xgaze_224/train/samples/subject0026/frame[5]_cam[0].jpg,0.06517400326523205,0.0682535106679657,0.19565774320229412,0.2112765661718605,0.28727321212973583,0.2926936801802874,0.35955252087195005,0.09629594454042151,2.647719023354653,0.29661656813763665,0.32701356873053483,0.9668845505814412,1.0297066364923024,0.9430705105199731,0.7317364592672316,0.13951800294697803,0.21041948495515875,1.0178128560454425,0.2738420152563893,0.48408754897783335,0.2651477436963238,0.09191123323752229,30,Man,neutral,white
/home/peisze/PycharmProjects/causalgaze/xgaze_224/train/samples/subject0026/frame[1]_cam[0].jpg,0.07300774706810392,0.07528129930220806,0.19140731787206064,0.2005930902234322,0.33284120250993154,0.33472423906473975,0.3503651432237611,0.0900188755129527,2.701491620677473,0.29526304643247653,0.31372856685647976,0.9289317681043314,1.0007041638718905,0.9126554195135035,0.7060338500543486,0.1384413037097245,0.22220904586012966,0.9937207369917321,0.2545331079022225,0.47519140346569644,0.26257208392588866,0.09089750178203626,30,Man,neutral,latino hispanic
/home/peisze/PycharmProjects/causalgaze/xgaze_224/train/samples/subject0026/frame[10]_cam[0].jpg,0.07652222518201537,0.07825170537099241,0.1983867956866153,0.20959223032390278,0.3316404471626639,0.3391609939289628,0.35283376182404474,0.09281879416911926,2.6924867289996732,0.29017774293691956,0.32979794609252205,0.959167566677068,1.0286455266383896,0.9193227968292987,0.7288793430423879,0.1394025370588481,0.21999861867502582,1.0224590095828068,0.2575781463449412,0.47555852404831533,0.2629229484223714,0.08098238832982087,30,Man,neutral,latino hispanic
/home/peisze/PycharmProjects/causalgaze/xgaze_224/train/samples/subject0026/frame[8]_cam[0].jpg,0.05424313394216168,0.059416338131081485,0.19207267180561183,0.20140559388490645,0.2603774781513235,0.24589119036389054,0.3688030355717751,0.098142460453712,2.7146348097590693,0.29639262582581755,0.32920499741648407,0.9714650034135943,1.0486069336671062,0.9252085836501175,0.7385323572587695,0.13714157859120246,0.20442317193395526,1.0350203015163,0.2588980179227503,0.4825522601886596,0.26888806604163734,0.081470732274786,29,Man,neutral,white
/home/peisze/PycharmProjects/causalgaze/xgaze_224/train/samples/subject0026/frame[9]_cam[0].jpg,0.06106446708808642,0.06636711022408487,0.19628166631774344,0.20689261497146708,0.28486645627701207,0.27277755740194254,0.3632315021740901,0.09311928459118016,2.749791429236544,0.29196062743411,0.3302733691599899,0.9586772610293727,1.033674087895451,0.9284998208882371,0.7323618475240239,0.1431686095774368,0.21050663875931414,1.0247706624313762,0.2623582558750309,0.47933552099600163,0.26485884302854823,0.0734895481181249,29,Man,neutral,white
/home/peisze/PycharmProjects/causalgaze/xgaze_224/train/samples/subject0026/frame[4]_cam[0].jpg,0.07210200290933491,0.07510372507822671,0.18997432227111868,0.2047194310796889,0.3247574600168399,0.3324787900871136,0.34754760090212544,0.09579869849754369,2.592155648970666,0.29030689406482857,0.32155904390288526,0.9450784583811107,1.0161389423596574,0.9228793030755843,0.7168982488029277,0.1377328117788817,0.2195806738579752,1.0056719535659777,0.2553372522002257,0.47636380397993594,0.26339924377694296,0.09538552428750585,30,Man,neutral,latino hispanic
/home/peisze/PycharmProjects/causalgaze/xgaze_224/train/samples/subject0026/frame[6]_cam[0].jpg,0.04212061980058589,0.04227884373630708,0.1949628397752496,0.20145971787633005,0.18457949004732357,0.1873944989095095,0.37535875935098495,0.09653126535004052,2.756040036256843,0.30202924585592317,0.3337052534368899,0.9745830605089779,1.0571949850646363,0.9257602226684295,0.7481135191455275,0.13942953705618097,0.1964171294163232,1.0445084617275506,0.25918888666734224,0.47974623971997943,0.26032539562902385,0.0873610520976711,30,Man,sad,white
/home/peisze/PycharmProjects/causalgaze/xgaze_224/train/samples/subject0027/frame[3]_cam[0].jpg,0.05812710002380747,0.055577819728953204,0.1676386511188908,0.17673812898701818,0.27941641788525684,0.304870263218152,0.39665795768272943,0.11588888355082096,2.5506377396745648,0.27217898288279174,0.3082837399517161,0.9275214677924208,0.989339398358295,0.9510061482208848,0.7103398246287208,0.14078739564944467,0.1811858076168548,0.9568102666566752,0.25896331001056433,0.4363137428601297,0.2647379877201101,0.08618713351636285,33,Man,fear,asian
/home/peisze/PycharmProjects/causalgaze/xgaze_224/train/samples/subject0027/frame[0]_cam[0].jpg,0.048111513857508975,0.04822260453301344,0.18250692454685297,0.19331866240378928,0.22130266338775925,0.2307663232891729,0.3727375937479833,0.17904052411829557,2.0197868216268535,0.2760933162941377,0.3249304088376692,0.9422503150584435,1.0121519016940101,0.9710892759438243,0.7247970839878498,0.14166941839898767,0.17858183348096823,0.9864264046433882,0.2255209174083994,0.44949458832976885,0.24973039767693578,0.07900603060209518,29,Man,sad,asian
/home/peisze/PycharmProjects/causalgaze/xgaze_224/train/samples/subject0027/frame[2]_cam[0].jpg,0.0589482945983173,0.06002297402930712,0.17094141219033454,0.1829089245368614,0.29193935692464296,0.30360239362362595,0.3743149514428967,0.11315024148238771,2.498188359532838,0.269805700967657,0.31340260429846617,0.9150270079994555,0.9863204440753993,0.9552465749430011,0.7049566559649656,0.1495902385193415,0.1808006898300715,0.9618577825942922,0.25062204196085297,0.43753371191856577,0.2624811729656957,0.07737218428891732,31,Man,neutral,asian
/home/peisze/PycharmProjects/causalgaze/xgaze_224/train/samples/subject0027/frame[7]_cam[0].jpg,0.06718861509056932,0.06433146330182811,0.17365326509935058,0.18363295047284126,0.3117148322840649,0.340532922930263,0.3678269964897948,0.1154165566372762,2.4412935372865623,0.2734713399101574,0.3020911280594084,0.8967231927536434,0.9654727949263372,0.9485835031468961,0.6871140075858988,0.1445027089654315,0.17506906039926995,0.9418806887428898,0.24856661690518758,0.43723013830417734,0.25834418841278045,0.08909634197040478,33,Man,fear,asian
/home/peisze/PycharmProjects/causalgaze/xgaze_224/train/samples/subject0027/frame[5]_cam[0].jpg,0.016273633309402166,0.018492464524806077,0.18971659055466358,0.20291616242849073,0.08182170249643009,0.07377834795274393,0.394550040571001,0.12431214975311099,2.4365322651068277,0.28338696420085924,0.3193375099112333,0.9427132700416454,1.0092192969697376,0.9561483156987499,0.7274413730466698,0.14418242418641408,0.17814290927627185,0.9857160310909521,0.2566158700121117,0.4608354128968465,0.2674344347369408,0.08600098176672857,36,Man,sad,asian
/home/peisze/PycharmProjects/causalgaze/xgaze_224/train/samples/subject0027/frame[1]_cam[0].jpg,0.06118239940065496,0.058811965955354976,0.17814518227331977,0.1903886775204503,0.27401292990129505,0.3013973407736783,0.370484928633391,0.17523491315217457,2.026268447175844,0.2745779768132929,0.31020242063467757,0.9065831502733994,0.9784627354600861,0.9502239603125138,0.6975725702037872,0.13719596441150936,0.18378916528822872,0.9550336606913218,0.2167686600439382,0.44469410294133993,0.251012022036845,0.09028352788125249,31,Man,fear,asian
/home/peisze/PycharmProjects/causalgaze/xgaze_224/train/samples/subject0027/frame[8]_cam[0].jpg,0.07045140867462306,0.06583259123831746,0.1817446439011712,0.19122018647081934,0.30673647955023936,0.34250689965327225,0.37526977437446457,0.1199554334496323,2.419836938707935,0.27467394271756257,0.30669454152098274,0.9073473275804692,0.9704308875328794,0.9532159845657464,0.6921704178206886,0.14082967309138675,0.17700116641437907,0.9468856926792385,0.25399644136542315,0.4430667447981272,0.2543527830832985,0.0896728182926945,32,Man,fear,asian
/home/peisze/PycharmProjects/causalgaze/xgaze_224/train/samples/subject0027/frame[9]_cam[0].jpg,0.04375347170537005,0.04329103544713199,0.17375441244948148,0.18584532743633353,0.2061442856066361,0.22037990750113792,0.38163044219530173,0.12622687688967388,2.382047552561945,0.27775169038587777,0.3190397328328258,0.9329945143658025,1.0011866968056093,0.952945707561011,0.7200676408057016,0.14321038734838143,0.18054042037979998,0.9775006766198012,0.2517777917650741,0.44031408153524704,0.25771273652531135,0.08823084212948522,30,Man,sad,asian
/home/peisze/PycharmProjects/causalgaze/xgaze_224/train/samples/subject0027/frame[4]_cam[0].jpg,0.02680993217068397,0.03428596155662482,0.18396168387359957,0.19655559251631805,0.1545592613663107,0.12601867740844486,0.39412676045953976,0.11842113856123751,2.5052327696566556,0.2810981209006611,0.32247117178092394,0.9362736929111559,0.9987385991956679,0.953451319310748,0.7250825706513858,0.15140069378091034,0.17403574194847204,0.9790091807201262,0.25668155042933816,0.4580949790974915,0.26231419333314293,0.0892079709602859,33,Man,sad,asian
/home/peisze/PycharmProjects/causalgaze/xgaze_224/train/samples/subject0027/frame[6]_cam[0].jpg,0.05617023953312848,0.0542734937068937,0.17188211742780019,0.1873667166424856,0.2563636056656611,0.2855374250728443,0.38189284358560494,0.11982030575665732,2.4375320486604406,0.27570178096104203,0.3185454383829824,0.9365813694959383,1.0034598143450726,0.9476086048917274,0.7147185477837762,0.14756969514097198,0.1846562171369537,0.979683218047526,0.24750253976950443,0.443198485447606,0.26090491780524067,0.08952039978931424,33,Man,sad,asian
/home/peisze/PycharmProjects/causalgaze/xgaze_224/train/samples/subject0028/frame[13]_cam[0].jpg,0.05875096105344844,0.05487765677696582,0.1750932232334154,0.18274948207531347,0.26731739132017157,0.29522024576913514,0.3386789233770798,0.0988139853783186,2.6065581126053488,0.2651465312370068,0.3122064738875824,0.8929053197800706,0.988484554662947,0.929053347641498,0.6785810967524004,0.14678391963503037,0.2049440056627153,0.9761235243260106,0.23036955029675543,0.4331001923020054,0.24013555791429841,0.07779973292294762,30,Man,sad,white
